path,issue_type,details
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0057_Identity_Drift_Vector_Model.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0058_Ghost_Baseline_Calibration.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0058_Ghost_Baseline_Calibration.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0059_Evidence_Threshold_For_Interventions.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0059_Evidence_Threshold_For_Interventions.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0060_Commander_Detects_Not_Predicts.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0060_Commander_Detects_Not_Predicts.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0061_Decision_Graph.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0061_Decision_Graph.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0062_Behavioral_Gravity.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0062_Behavioral_Gravity.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0063_Career_Brain.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0063_Career_Brain.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0064_Mission_Similarity_Search.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0064_Mission_Similarity_Search.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0065_Future_Identity_Simulator.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0065_Future_Identity_Simulator.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0066_Legacy_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0066_Legacy_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0067_Institution_Reputation.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0067_Institution_Reputation.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0068_Behavioral_Black_Box.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0068_Behavioral_Black_Box.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0069_Accident_Chain_Reconstruction.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0069_Accident_Chain_Reconstruction.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0070_Precursor_Library.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0070_Precursor_Library.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0071_Mission_Timeline.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0071_Mission_Timeline.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0072_Chain_Of_Failure.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0072_Chain_Of_Failure.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0073_Chain_Of_Excellence.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0073_Chain_Of_Excellence.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0074_Butterfly_Effect_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0074_Butterfly_Effect_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0075_Point_Of_No_Return_Detection.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0075_Point_Of_No_Return_Detection.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0076_Intervention_Ladder.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0076_Intervention_Ladder.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0077_Mission_Pulse.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0077_Mission_Pulse.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0078_Mission_DNA.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0078_Mission_DNA.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0079_Hall_Of_Decisions.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0079_Hall_Of_Decisions.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0080_Behavioral_Cascade_Detection.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0080_Behavioral_Cascade_Detection.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/Phase_03_to_04_Summary.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_03_to_04/Phase_03_to_04_Summary.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_03_to_04/Phase_03_to_04_Summary.md,MISSING_DEPENDENCIES,Recovery spec lacks dependencies
HDR/13_PHASE_RECOVERY/Phase_03_to_04/Phase_03_to_04_Summary.md,MISSING_ACCEPTANCE,Recovery spec lacks acceptance criteria
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0001_Behavioral_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0001_Behavioral_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0002_Command_Chair_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0002_Command_Chair_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0003_Command_Stability_Model.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0003_Command_Stability_Model.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0004_Behavioral_Fingerprints.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0004_Behavioral_Fingerprints.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0005_Identity_Drift_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0005_Identity_Drift_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0006_Identity_Drift_Compass_Space.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0006_Identity_Drift_Compass_Space.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0007_Ghost_Baseline_Calibration.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0007_Ghost_Baseline_Calibration.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0008_Commander_Evidence_Threshold.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0008_Commander_Evidence_Threshold.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0009_Commander_Detects_Never_Predicts.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0009_Commander_Detects_Never_Predicts.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0010_Decision_Graph.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0010_Decision_Graph.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0011_Behavioral_Gravity.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0011_Behavioral_Gravity.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0012_Career_Brain.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0012_Career_Brain.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0013_Mission_Similarity_Search.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0013_Mission_Similarity_Search.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0014_Future_Identity_Simulator.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0014_Future_Identity_Simulator.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0015_Legacy_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0015_Legacy_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0016_Behavioral_Black_Box.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0016_Behavioral_Black_Box.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0017_Black_Box_Final_Sixty_Minutes.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0017_Black_Box_Final_Sixty_Minutes.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0018_Mission_Timeline.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0018_Mission_Timeline.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0019_Invisible_Timeline.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0019_Invisible_Timeline.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0020_Chain_of_Failure.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0020_Chain_of_Failure.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0021_Chain_of_Excellence.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0021_Chain_of_Excellence.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0022_Butterfly_Effect_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0022_Butterfly_Effect_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0023_Mission_Forks.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0023_Mission_Forks.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0024_Point_of_No_Return_Detector.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0024_Point_of_No_Return_Detector.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0025_Intervention_Ladder.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0025_Intervention_Ladder.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0026_Mission_Pulse.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0026_Mission_Pulse.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0027_Mission_DNA.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0027_Mission_DNA.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0028_Hall_of_Decisions.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0028_Hall_of_Decisions.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0029_Institutional_Memory_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0029_Institutional_Memory_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0030_Legacy_Tree.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0030_Legacy_Tree.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0031_Behavioral_Cascade_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0031_Behavioral_Cascade_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0032_Precursor_Library.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0032_Precursor_Library.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0033_Project_Chimera.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0033_Project_Chimera.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0034_Behavioral_Weather_Forecast.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0034_Behavioral_Weather_Forecast.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0035_Emotional_Pressure_System.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0035_Emotional_Pressure_System.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0036_Mission_Momentum_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0036_Mission_Momentum_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0037_Cascade_Predictor.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0037_Cascade_Predictor.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0038_Operation_Echoes.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0038_Operation_Echoes.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0039_Ghost_Evolution_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0039_Ghost_Evolution_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0040_Ghost_Comparison.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0040_Ghost_Comparison.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0041_Legacy_Projection_Room.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0041_Legacy_Projection_Room.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0042_Guardian_Protocol_Level_II.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0042_Guardian_Protocol_Level_II.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0043_Dangerous_Phrase_Library.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0043_Dangerous_Phrase_Library.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0044_Recovery_Signature.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0044_Recovery_Signature.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0045_Strategy_Chamber.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0045_Strategy_Chamber.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0046_AI_Purpose_Principle.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0046_AI_Purpose_Principle.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0047_Decision_Integrity_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0047_Decision_Integrity_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0048_Decision_Weighting.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0048_Decision_Weighting.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0049_Critical_Decision_Tree.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0049_Critical_Decision_Tree.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0050_Butterfly_Room.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0050_Butterfly_Room.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0051_Decision_Debt.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0051_Decision_Debt.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0052_Discipline_Interest.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0052_Discipline_Interest.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0053_Tactical_Compass.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0053_Tactical_Compass.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0054_Headquarters_Balance.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0054_Headquarters_Balance.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0055_Decision_Pressure_Map.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0055_Decision_Pressure_Map.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0056_Operations_Sandbox.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0056_Operations_Sandbox.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0057_Guardian_Protocol_Level_III.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0057_Guardian_Protocol_Level_III.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0058_Golden_Week_Protocol.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0058_Golden_Week_Protocol.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0059_Operator_Seasons.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0059_Operator_Seasons.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0060_Mission_Forecast_Room.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0060_Mission_Forecast_Room.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0061_Career_Constitution.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0061_Career_Constitution.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0062_Operator_Compass.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0062_Operator_Compass.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0063_Behavioral_Gyroscope.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0063_Behavioral_Gyroscope.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0064_Artificial_Horizon.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0064_Artificial_Horizon.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0065_Psychological_Wind_Indicator.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0065_Psychological_Wind_Indicator.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0066_Gravity_Room.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0066_Gravity_Room.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0067_Technical_Recorder.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0067_Technical_Recorder.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0068_Behavioral_Recorder.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0068_Behavioral_Recorder.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0069_Five_Engines_Architecture.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0069_Five_Engines_Architecture.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0070_General_Staff_Model.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0070_General_Staff_Model.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0071_Medical_Officer_Recovery_Prompt.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0071_Medical_Officer_Recovery_Prompt.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0072_Engineer_Sunday_Maintenance.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
