id,title,path,volume,category,priority,status
RM-0047,RM-0047 — Recovery Room,03_BUILDING/Rooms_Expanded/RM-0047_Recovery_Room.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0048,RM-0048 — Engineering Department,03_BUILDING/Rooms_Expanded/RM-0048_Engineering_Department.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0049,RM-0049 — Systems Laboratory,03_BUILDING/Rooms_Expanded/RM-0049_Systems_Laboratory.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0050,RM-0050 — Research Division Room,03_BUILDING/Rooms_Expanded/RM-0050_Research_Division_Room.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0051,RM-0051 — Vault / Constitution Hall,03_BUILDING/Rooms_Expanded/RM-0051_Vault_Constitution_Hall.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0052,RM-0052 — Founder’s Office,03_BUILDING/Rooms_Expanded/RM-0052_Founder_s_Office.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0053,RM-0053 — Observatory,03_BUILDING/Rooms_Expanded/RM-0053_Observatory.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0054,RM-0054 — Legacy Vault,03_BUILDING/Rooms_Expanded/RM-0054_Legacy_Vault.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0055,RM-0055 — Legacy Wall,03_BUILDING/Rooms_Expanded/RM-0055_Legacy_Wall.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0056,RM-0056 — Twenty-Year Wall,03_BUILDING/Rooms_Expanded/RM-0056_Twenty_Year_Wall.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0057,RM-0057 — Library,03_BUILDING/Rooms_Expanded/RM-0057_Library.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0058,RM-0058 — Doctrine Chamber,03_BUILDING/Rooms_Expanded/RM-0058_Doctrine_Chamber.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0059,RM-0059 — Doctrine Cemetery,03_BUILDING/Rooms_Expanded/RM-0059_Doctrine_Cemetery.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0060,RM-0060 — Myth Library,03_BUILDING/Rooms_Expanded/RM-0060_Myth_Library.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0061,RM-0061 — Trophy Room,03_BUILDING/Rooms_Expanded/RM-0061_Trophy_Room.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0062,RM-0062 — Hall of Fallen Giants,03_BUILDING/Rooms_Expanded/RM-0062_Hall_of_Fallen_Giants.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0063,RM-0063 — Hall of Future Operators,03_BUILDING/Rooms_Expanded/RM-0063_Hall_of_Future_Operators.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0064,RM-0064 — Founder’s Wall,03_BUILDING/Rooms_Expanded/RM-0064_Founder_s_Wall.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0065,RM-0065 — Eternal Flame / Doctrine Flame,03_BUILDING/Rooms_Expanded/RM-0065_Eternal_Flame_Doctrine_Flame.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0066,RM-0066 — Empty Chair,03_BUILDING/Rooms_Expanded/RM-0066_Empty_Chair.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0067,RM-0067 — Empty Desk,03_BUILDING/Rooms_Expanded/RM-0067_Empty_Desk.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0068,RM-0068 — Armory,03_BUILDING/Rooms_Expanded/RM-0068_Armory.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0069,RM-0069 — Ready Room Lockers,03_BUILDING/Rooms_Expanded/RM-0069_Ready_Room_Lockers.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
RM-0070,RM-0070 — Last Door,03_BUILDING/Rooms_Expanded/RM-0070_Last_Door.md,03_BUILDING,Building / Room,IMPORTANT,Registered / Specification Draft
PRES-0001,PRES-0001 — Presence Engine,03_BUILDING/Presence/PRES-0001_Presence_Engine.md,03_BUILDING,Building / Atmosphere,CORE,Registered
PRES-0002,PRES-0002 — Arrival Psychology,03_BUILDING/Presence/PRES-0002_Arrival_Psychology.md,03_BUILDING,Building / UX,CORE,Registered
PRES-0003,PRES-0003 — Transition Zone,03_BUILDING/Presence/PRES-0003_Transition_Zone.md,03_BUILDING,Building / Corridor,CORE,Registered
PRES-0004,PRES-0004 — Weight of the Building,03_BUILDING/Presence/PRES-0004_Weight_of_the_Building.md,03_BUILDING,Building / Environmental Design,IMPORTANT,Registered
PRES-0005,PRES-0005 — First Decision Ritual,03_BUILDING/Presence/PRES-0005_First_Decision_Ritual.md,03_BUILDING,Operator / Ritual,IMPORTANT,Registered
PRES-0006,PRES-0006 — Slow System Pacing,03_BUILDING/Presence/PRES-0006_Slow_System_Pacing.md,03_BUILDING,Interface / Timing,CORE,Registered
PRES-0007,PRES-0007 — Operational Gravity,03_BUILDING/Presence/PRES-0007_Operational_Gravity.md,03_BUILDING,Building / Behavior,IMPORTANT,Registered
PRES-0008,PRES-0008 — Hallway of Campaign Flags,03_BUILDING/Presence/PRES-0008_Hallway_of_Campaign_Flags.md,03_BUILDING,Building / Legacy,IMPORTANT,Registered
PRES-0009,PRES-0009 — Precision Command Clock,03_BUILDING/Presence/PRES-0009_Precision_Command_Clock.md,03_BUILDING,Building / Time Symbol,IMPORTANT,Registered
PRES-0010,PRES-0010 — Industrial Sound Palette,03_BUILDING/Presence/PRES-0010_Industrial_Sound_Palette.md,03_BUILDING,Interface / Audio,CORE,Registered
PRES-0011,PRES-0011 — Command Chair Overhead Light,03_BUILDING/Presence/PRES-0011_Command_Chair_Overhead_Light.md,03_BUILDING,Building / Symbolism,IMPORTANT,Registered
PRES-0012,PRES-0012 — Temperature Profile System,03_BUILDING/Presence/PRES-0012_Temperature_Profile_System.md,03_BUILDING,Building / Atmosphere,OPTIONAL,Registered
PRES-0013,PRES-0013 — Archive Sensory Imagination,03_BUILDING/Presence/PRES-0013_Archive_Sensory_Imagination.md,03_BUILDING,Building / Storytelling,OPTIONAL,Registered
PRES-0014,PRES-0014 — Maintenance Crew Illusion,03_BUILDING/Presence/PRES-0014_Maintenance_Crew_Illusion.md,03_BUILDING,Building / Ambient Life,OPTIONAL,Registered
PRES-0015,PRES-0015 — Dawn Protocol,03_BUILDING/Presence/PRES-0015_Dawn_Protocol.md,03_BUILDING,Building / Ritual,IMPORTANT,Registered
PRES-0016,PRES-0016 — Night Protocol,03_BUILDING/Presence/PRES-0016_Night_Protocol.md,03_BUILDING,Building / Ritual,IMPORTANT,Registered
PRES-0017,PRES-0017 — Living Crest Evolution,03_BUILDING/Presence/PRES-0017_Living_Crest_Evolution.md,03_BUILDING,Legacy / Identity,IMPORTANT,Registered
PRES-0018,PRES-0018 — Founder Question Cards,03_BUILDING/Presence/PRES-0018_Founder_Question_Cards.md,03_BUILDING,Legacy / Founder,IMPORTANT,Registered
PRES-0019,PRES-0019 — Ceiling Character Inscription,03_BUILDING/Presence/PRES-0019_Ceiling_Character_Inscription.md,03_BUILDING,Building / Symbolism,IMPORTANT,Registered
PH2-0034,PH2-0034 — Ready Chair Identity Question,03_BUILDING/Symbolic_Objects/PH2-0034_Ready_Chair_Identity_Question.md,03_BUILDING,Identity,IMPORTANT,SPECIFIED
PH2-0059,PH2-0059 — Eternal Flame,03_BUILDING/Symbolic_Objects/PH2-0059_Eternal_Flame.md,03_BUILDING,Building,IMPORTANT,SPECIFIED
PH2-0069,PH2-0069 — Entrance Hall Crest And Motto,03_BUILDING/Symbolic_Objects/PH2-0069_Entrance_Hall_Crest_And_Motto.md,03_BUILDING,Building,CORE,SPECIFIED
PH2-0078,PH2-0078 — Empty Chair,03_BUILDING/Symbolic_Objects/PH2-0078_Empty_Chair.md,03_BUILDING,Identity,IMPORTANT,SPECIFIED
PH3-0013,PH3-0013 — Chair As Control Symbol,03_BUILDING/Symbolic_Objects/PH3-0013_Chair_As_Control_Symbol.md,03_BUILDING,Identity,CORE,SPECIFIED
PH4-0014,PH4-0014 — Command Chair Control Symbol,03_BUILDING/Symbolic_Objects/PH4-0014_Command_Chair_Control_Symbol.md,03_BUILDING,Identity,CORE,SPECIFIED
PH4-0054,PH4-0054 — Command Chair Engine,03_BUILDING/Symbolic_Objects/PH4-0054_Command_Chair_Engine.md,03_BUILDING,System,CORE,SPECIFIED
PH5-0002,PH5-0002 — Command Chair Engine,03_BUILDING/Symbolic_Objects/PH5-0002_Command_Chair_Engine.md,03_BUILDING,Operator,CORE,SPECIFIED
PH5-0079,PH5-0079 — Command Chair Floor Inscription,03_BUILDING/Symbolic_Objects/PH5-0079_Command_Chair_Floor_Inscription.md,03_BUILDING,Building,IMPORTANT,SPECIFIED
PH6-0059,PH6-0059 — Chair Never Lies Symbol,03_BUILDING/Symbolic_Objects/PH6-0059_Chair_Never_Lies_Symbol.md,03_BUILDING,Interface,IMPORTANT,SPECIFIED
PH6-0064,PH6-0064 — Daily Command Chair Question,03_BUILDING/Symbolic_Objects/PH6-0064_Daily_Command_Chair_Question.md,03_BUILDING,Debrief,IMPORTANT,SPECIFIED
PH6-0072,PH6-0072 — Doctrine Flame,03_BUILDING/Symbolic_Objects/PH6-0072_Doctrine_Flame.md,03_BUILDING,Building,IMPORTANT,SPECIFIED
REC-0626,REC-0626 — Doctrine Flame,03_BUILDING/Symbolic_Objects/REC-0626_Doctrine_Flame.md,03_BUILDING,Building,P1,Recovered / Specification Draft
REC-0792,REC-0792 — Campaign Flags Corridor,03_BUILDING/Symbolic_Objects/REC-0792_Campaign_Flags_Corridor.md,03_BUILDING,Building,P1,Recovered / Specification Draft
REC-0618,REC-0618 — Chair Never Lies Indicator,03_BUILDING/Symbolic_Objects/REC-0618_Chair_Never_Lies_Indicator.md,03_BUILDING,Operator / Command,P1,Recovered / Specification Draft
PH2-0096,PH2-0096 — Return To Civilian Life Door,03_BUILDING/Ceremonies/PH2-0096_Return_To_Civilian_Life_Door.md,03_BUILDING,Ceremony,IMPORTANT,SPECIFIED
PH2-0099,PH2-0099 — Opening Of Doors Tradition,03_BUILDING/Ceremonies/PH2-0099_Opening_Of_Doors_Tradition.md,03_BUILDING,Ceremony,CORE,SPECIFIED
PH2-0133,PH2-0133 — Vault Opening Ritual,03_BUILDING/Ceremonies/PH2-0133_Vault_Opening_Ritual.md,03_BUILDING,Ceremony,IMPORTANT,SPECIFIED
,Commander,02_INSTITUTION/Departments/Commander.md,02_INSTITUTION,,,
,Guardian,02_INSTITUTION/Departments/Guardian.md,02_INSTITUTION,,,
,Ghost,02_INSTITUTION/Departments/Ghost.md,02_INSTITUTION,,,
,Historian,02_INSTITUTION/Departments/Historian.md,02_INSTITUTION,,,
,Engineer,02_INSTITUTION/Departments/Engineer.md,02_INSTITUTION,,,
,Medical Officer,02_INSTITUTION/Departments/Medical_Officer.md,02_INSTITUTION,,,
,Internal Affairs,02_INSTITUTION/Departments/Internal_Affairs.md,02_INSTITUTION,,,
,Academy,02_INSTITUTION/Departments/Academy.md,02_INSTITUTION,,,
,Council,02_INSTITUTION/Departments/Council.md,02_INSTITUTION,,,
,Recognition Office,02_INSTITUTION/Departments/Recognition_Office.md,02_INSTITUTION,,,
PH0-0002,PH0-0002 — Chief Risk Officer Mission,02_INSTITUTION/Departments/PH0-0002_Chief_Risk_Officer_Mission.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH0-0006,PH0-0006 — Threat Level System,02_INSTITUTION/Departments/PH0-0006_Threat_Level_System.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH0-0008,PH0-0008 — Account Killer Score,02_INSTITUTION/Departments/PH0-0008_Account_Killer_Score.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH2-0008,PH2-0008 — Commander Voice Profile,02_INSTITUTION/Departments/PH2-0008_Commander_Voice_Profile.md,02_INSTITUTION,Audio/AI,CORE,SPECIFIED
PH2-0009,PH2-0009 — Operations Officer Voice Profile,02_INSTITUTION/Departments/PH2-0009_Operations_Officer_Voice_Profile.md,02_INSTITUTION,Audio/AI,IMPORTANT,SPECIFIED
PH2-0010,PH2-0010 — Commander Message Rarity,02_INSTITUTION/Departments/PH2-0010_Commander_Message_Rarity.md,02_INSTITUTION,AI,CORE,SPECIFIED
PH2-0023,PH2-0023 — Commander Career Memory,02_INSTITUTION/Departments/PH2-0023_Commander_Career_Memory.md,02_INSTITUTION,AI/Archives,CORE,SPECIFIED
PH2-0001,PH2-0001 — Four Command Structure,02_INSTITUTION/Departments/PH2-0001_Four_Command_Structure.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH2-0002,PH2-0002 — Commander Strategic Role,02_INSTITUTION/Departments/PH2-0002_Commander_Strategic_Role.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH2-0003,PH2-0003 — Operations Officer Procedural Role,02_INSTITUTION/Departments/PH2-0003_Operations_Officer_Procedural_Role.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH2-0004,PH2-0004 — Intelligence Officer Pattern Role,02_INSTITUTION/Departments/PH2-0004_Intelligence_Officer_Pattern_Role.md,02_INSTITUTION,Institution,IMPORTANT,SPECIFIED
PH2-0005,PH2-0005 — Medical Officer Recovery Role,02_INSTITUTION/Departments/PH2-0005_Medical_Officer_Recovery_Role.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH2-0006,PH2-0006 — Historian Memory Role,02_INSTITUTION/Departments/PH2-0006_Historian_Memory_Role.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH2-0010,PH2-0010 — Self-Aware Headquarters,02_INSTITUTION/Departments/PH2-0010_Self_Aware_Headquarters.md,02_INSTITUTION,Institution,IMPORTANT,SPECIFIED
PH2-0039,PH2-0039 — Uphold The Institution Question,02_INSTITUTION/Departments/PH2-0039_Uphold_The_Institution_Question.md,02_INSTITUTION,Debrief,CORE,SPECIFIED
PH2-0061,PH2-0061 — Commander Never Says Goodbye,02_INSTITUTION/Departments/PH2-0061_Commander_Never_Says_Goodbye.md,02_INSTITUTION,Language,IMPORTANT,SPECIFIED
PH2-0065,PH2-0065 — Internal Tribunal,02_INSTITUTION/Departments/PH2-0065_Internal_Tribunal.md,02_INSTITUTION,Institution,IMPORTANT,SPECIFIED
PH2-0067,PH2-0067 — Institutional Trust,02_INSTITUTION/Departments/PH2-0067_Institutional_Trust.md,02_INSTITUTION,Trust,CORE,SPECIFIED
PH2-0077,PH2-0077 — Institutional Calendar,02_INSTITUTION/Departments/PH2-0077_Institutional_Calendar.md,02_INSTITUTION,Operations,IMPORTANT,SPECIFIED
PH2-0084,PH2-0084 — Operational Load,02_INSTITUTION/Departments/PH2-0084_Operational_Load.md,02_INSTITUTION,Medical,CORE,SPECIFIED
PH2-0085,PH2-0085 — Cognitive Bandwidth,02_INSTITUTION/Departments/PH2-0085_Cognitive_Bandwidth.md,02_INSTITUTION,Medical,IMPORTANT,SPECIFIED
PH2-0087,PH2-0087 — Mission Fatigue,02_INSTITUTION/Departments/PH2-0087_Mission_Fatigue.md,02_INSTITUTION,Medical,IMPORTANT,SPECIFIED
PH2-0098,PH2-0098 — Account Three Design Test,02_INSTITUTION/Departments/PH2-0098_Account_Three_Design_Test.md,02_INSTITUTION,Engineering,IMPORTANT,SPECIFIED
PH2-0102,PH2-0102 — Commanders Clock,02_INSTITUTION/Departments/PH2-0102_Commanders_Clock.md,02_INSTITUTION,Interface,IMPORTANT,SPECIFIED
PH2-0105,PH2-0105 — Institutional Weather,02_INSTITUTION/Departments/PH2-0105_Institutional_Weather.md,02_INSTITUTION,Environment,OPTIONAL,SPECIFIED
PH2-0106,PH2-0106 — Headquarters Integrity,02_INSTITUTION/Departments/PH2-0106_Headquarters_Integrity.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH2-0109,PH2-0109 — Engineering Department,02_INSTITUTION/Departments/PH2-0109_Engineering_Department.md,02_INSTITUTION,Institution,IMPORTANT,SPECIFIED
PH2-0110,PH2-0110 — Research Division,02_INSTITUTION/Departments/PH2-0110_Research_Division.md,02_INSTITUTION,Institution,IMPORTANT,SPECIFIED
PH2-0112,PH2-0112 — Blue Team,02_INSTITUTION/Departments/PH2-0112_Blue_Team.md,02_INSTITUTION,Institution,IMPORTANT,SPECIFIED
PH2-0125,PH2-0125 — Guardian Mode,02_INSTITUTION/Departments/PH2-0125_Guardian_Mode.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH2-0126,PH2-0126 — Guardian Statistics,02_INSTITUTION/Departments/PH2-0126_Guardian_Statistics.md,02_INSTITUTION,Guardian,IMPORTANT,SPECIFIED
PH2-0127,PH2-0127 — Safe/Vault Capital Visualization,02_INSTITUTION/Departments/PH2-0127_Safe_Vault_Capital_Visualization.md,02_INSTITUTION,Guardian,IMPORTANT,SPECIFIED
PH2-0131,PH2-0131 — Training Headquarters Versus Guardian Headquarters,02_INSTITUTION/Departments/PH2-0131_Training_Headquarters_Versus_Guardian_Headquarters.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH2-0134,PH2-0134 — Guardian Language Set,02_INSTITUTION/Departments/PH2-0134_Guardian_Language_Set.md,02_INSTITUTION,Language,CORE,SPECIFIED
PH2-0135,PH2-0135 — Guardian Lighting And Seal,02_INSTITUTION/Departments/PH2-0135_Guardian_Lighting_And_Seal.md,02_INSTITUTION,Environment,IMPORTANT,SPECIFIED
PH2-0137,PH2-0137 — Guardian Historical Risk Memory,02_INSTITUTION/Departments/PH2-0137_Guardian_Historical_Risk_Memory.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH2-0138,PH2-0138 — Guardian Shadow,02_INSTITUTION/Departments/PH2-0138_Guardian_Shadow.md,02_INSTITUTION,Environment,OPTIONAL,SPECIFIED
PH2-0139,PH2-0139 — Sentinel,02_INSTITUTION/Departments/PH2-0139_Sentinel.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH2-0140,PH2-0140 — Guardian Lock,02_INSTITUTION/Departments/PH2-0140_Guardian_Lock.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH2-0141,PH2-0141 — Guardian Unlock Procedure,02_INSTITUTION/Departments/PH2-0141_Guardian_Unlock_Procedure.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH2-0142,PH2-0142 — Guardian Integrity,02_INSTITUTION/Departments/PH2-0142_Guardian_Integrity.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH2-0143,PH2-0143 — Guardian Bell,02_INSTITUTION/Departments/PH2-0143_Guardian_Bell.md,02_INSTITUTION,Audio,IMPORTANT,SPECIFIED
PH2-0144,PH2-0144 — Guardian Room,02_INSTITUTION/Departments/PH2-0144_Guardian_Room.md,02_INSTITUTION,Room,IMPORTANT,SPECIFIED
PH2-0148,PH2-0148 — Internal Affairs Integrity Protection,02_INSTITUTION/Departments/PH2-0148_Internal_Affairs_Integrity_Protection.md,02_INSTITUTION,Internal Affairs,CORE,SPECIFIED
PH3-0016,PH3-0016 — Commander No Avatar,02_INSTITUTION/Departments/PH3-0016_Commander_No_Avatar.md,02_INSTITUTION,AI,FOUNDATIONAL,SPECIFIED
PH4-0017,PH4-0017 — No Commander Avatar Rule,02_INSTITUTION/Departments/PH4-0017_No_Commander_Avatar_Rule.md,02_INSTITUTION,AI,FOUNDATIONAL,SPECIFIED
PH4-0018,PH4-0018 — Institutional Heartbeat,02_INSTITUTION/Departments/PH4-0018_Institutional_Heartbeat.md,02_INSTITUTION,Environment,IMPORTANT,SPECIFIED
PH4-0021,PH4-0021 — Internal Affairs Department,02_INSTITUTION/Departments/PH4-0021_Internal_Affairs_Department.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH4-0022,PH4-0022 — Internal Affairs Room,02_INSTITUTION/Departments/PH4-0022_Internal_Affairs_Room.md,02_INSTITUTION,Room,IMPORTANT,SPECIFIED
PH4-0027,PH4-0027 — Institutional Witness System,02_INSTITUTION/Departments/PH4-0027_Institutional_Witness_System.md,02_INSTITUTION,AI,IMPORTANT,SPECIFIED
PH4-0031,PH4-0031 — Quality Assurance Department,02_INSTITUTION/Departments/PH4-0031_Quality_Assurance_Department.md,02_INSTITUTION,Institution,IMPORTANT,SPECIFIED
PH4-0032,PH4-0032 — Institution Admits Mistakes,02_INSTITUTION/Departments/PH4-0032_Institution_Admits_Mistakes.md,02_INSTITUTION,Trust,FOUNDATIONAL,SPECIFIED
PH4-0033,PH4-0033 — Ethics Committee,02_INSTITUTION/Departments/PH4-0033_Ethics_Committee.md,02_INSTITUTION,Institution,IMPORTANT,SPECIFIED
PH4-0036,PH4-0036 — Engineering Philosophy,02_INSTITUTION/Departments/PH4-0036_Engineering_Philosophy.md,02_INSTITUTION,Engineering,FOUNDATIONAL,SPECIFIED
PH4-0037,PH4-0037 — Friction Is A Feature,02_INSTITUTION/Departments/PH4-0037_Friction_Is_A_Feature.md,02_INSTITUTION,Engineering,CORE,SPECIFIED
PH4-0041,PH4-0041 — Commander Three Responsibilities,02_INSTITUTION/Departments/PH4-0041_Commander_Three_Responsibilities.md,02_INSTITUTION,AI,FOUNDATIONAL,SPECIFIED
PH4-0050,PH4-0050 — Headquarters Health,02_INSTITUTION/Departments/PH4-0050_Headquarters_Health.md,02_INSTITUTION,Engineering,IMPORTANT,SPECIFIED
PH4-0052,PH4-0052 — Founder Engineering Creed,02_INSTITUTION/Departments/PH4-0052_Founder_Engineering_Creed.md,02_INSTITUTION,Legacy,FOUNDATIONAL,SPECIFIED
PH4-0060,PH4-0060 — Commander Detects Not Predicts,02_INSTITUTION/Departments/PH4-0060_Commander_Detects_Not_Predicts.md,02_INSTITUTION,AI,FOUNDATIONAL,SPECIFIED
PH4-0067,PH4-0067 — Institution Reputation,02_INSTITUTION/Departments/PH4-0067_Institution_Reputation.md,02_INSTITUTION,System,IMPORTANT,SPECIFIED
PH5-0008,PH5-0008 — Commander Evidence Threshold,02_INSTITUTION/Departments/PH5-0008_Commander_Evidence_Threshold.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH5-0024,PH5-0024 — Point of No Return Detector,02_INSTITUTION/Departments/PH5-0024_Point_of_No_Return_Detector.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH5-0025,PH5-0025 — Intervention Ladder,02_INSTITUTION/Departments/PH5-0025_Intervention_Ladder.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH5-0029,PH5-0029 — Institutional Memory Engine,02_INSTITUTION/Departments/PH5-0029_Institutional_Memory_Engine.md,02_INSTITUTION,Archives,CORE,SPECIFIED
PH5-0035,PH5-0035 — Emotional Pressure System,02_INSTITUTION/Departments/PH5-0035_Emotional_Pressure_System.md,02_INSTITUTION,Medical,IMPORTANT,SPECIFIED
PH5-0037,PH5-0037 — Cascade Predictor,02_INSTITUTION/Departments/PH5-0037_Cascade_Predictor.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH5-0038,PH5-0038 — Operation Echoes,02_INSTITUTION/Departments/PH5-0038_Operation_Echoes.md,02_INSTITUTION,Historian,IMPORTANT,SPECIFIED
PH5-0043,PH5-0043 — Dangerous Phrase Library,02_INSTITUTION/Departments/PH5-0043_Dangerous_Phrase_Library.md,02_INSTITUTION,Internal Affairs,CORE,SPECIFIED
PH5-0044,PH5-0044 — Recovery Signature,02_INSTITUTION/Departments/PH5-0044_Recovery_Signature.md,02_INSTITUTION,Medical,IMPORTANT,SPECIFIED
PH5-0070,PH5-0070 — General Staff Model,02_INSTITUTION/Departments/PH5-0070_General_Staff_Model.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH5-0071,PH5-0071 — Medical Officer Recovery Prompt,02_INSTITUTION/Departments/PH5-0071_Medical_Officer_Recovery_Prompt.md,02_INSTITUTION,Medical,IMPORTANT,SPECIFIED
PH5-0072,PH5-0072 — Engineer Sunday Maintenance,02_INSTITUTION/Departments/PH5-0072_Engineer_Sunday_Maintenance.md,02_INSTITUTION,Engineering,IMPORTANT,SPECIFIED
PH5-0074,PH5-0074 — Operations Officer Procedural Voice,02_INSTITUTION/Departments/PH5-0074_Operations_Officer_Procedural_Voice.md,02_INSTITUTION,Operations,CORE,SPECIFIED
PH5-0090,PH5-0090 — Precursor Sequence Alert,02_INSTITUTION/Departments/PH5-0090_Precursor_Sequence_Alert.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH6-0015,PH6-0015 — Complacency Division,02_INSTITUTION/Departments/PH6-0015_Complacency_Division.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH6-0016,PH6-0016 — Success Monitoring,02_INSTITUTION/Departments/PH6-0016_Success_Monitoring.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH6-0020,PH6-0020 — Guardian Phase II Humility Protection,02_INSTITUTION/Departments/PH6-0020_Guardian_Phase_II_Humility_Protection.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH6-0037,PH6-0037 — Institutional Health,02_INSTITUTION/Departments/PH6-0037_Institutional_Health.md,02_INSTITUTION,Engineering,IMPORTANT,SPECIFIED
PH6-0038,PH6-0038 — Engineering Oath,02_INSTITUTION/Departments/PH6-0038_Engineering_Oath.md,02_INSTITUTION,Engineering,CORE,SPECIFIED
PH6-0042,PH6-0042 — Architectural Review Board,02_INSTITUTION/Departments/PH6-0042_Architectural_Review_Board.md,02_INSTITUTION,Engineering,IMPORTANT,SPECIFIED
PH6-0045,PH6-0045 — Longevity Optimization,02_INSTITUTION/Departments/PH6-0045_Longevity_Optimization.md,02_INSTITUTION,Engineering,CORE,SPECIFIED
PH6-0046,PH6-0046 — Command Chair Test,02_INSTITUTION/Departments/PH6-0046_Command_Chair_Test.md,02_INSTITUTION,Engineering,CORE,SPECIFIED
PH6-0047,PH6-0047 — Chain of Command,02_INSTITUTION/Departments/PH6-0047_Chain_of_Command.md,02_INSTITUTION,Institution,CORE,SPECIFIED
PH6-0049,PH6-0049 — Acting Commander States,02_INSTITUTION/Departments/PH6-0049_Acting_Commander_States.md,02_INSTITUTION,Operator,IMPORTANT,SPECIFIED
PH6-0050,PH6-0050 — Emergency Succession,02_INSTITUTION/Departments/PH6-0050_Emergency_Succession.md,02_INSTITUTION,Guardian,CORE,SPECIFIED
PH6-0067,PH6-0067 — Ambient Department Activity,02_INSTITUTION/Departments/PH6-0067_Ambient_Department_Activity.md,02_INSTITUTION,Building,OPTIONAL,SPECIFIED
PH6-0074,PH6-0074 — Institutional Memory Core,02_INSTITUTION/Departments/PH6-0074_Institutional_Memory_Core.md,02_INSTITUTION,Archives,CORE,SPECIFIED
PH6-0082,PH6-0082 — Saved Missions Ledger,02_INSTITUTION/Departments/PH6-0082_Saved_Missions_Ledger.md,02_INSTITUTION,Guardian,IMPORTANT,SPECIFIED
PH6-0084,PH6-0084 — Historian Perspective Messages,02_INSTITUTION/Departments/PH6-0084_Historian_Perspective_Messages.md,02_INSTITUTION,AI,IMPORTANT,SPECIFIED
PH6-0088,PH6-0088 — Campaign Versioning,02_INSTITUTION/Departments/PH6-0088_Campaign_Versioning.md,02_INSTITUTION,Engineering,IMPORTANT,SPECIFIED
PH6-0097,PH6-0097 — Institutional Maturity Model,02_INSTITUTION/Departments/PH6-0097_Institutional_Maturity_Model.md,02_INSTITUTION,Legacy,IMPORTANT,SPECIFIED
REC-0630,REC-0630 — Institutional Memory Core,02_INSTITUTION/Departments/REC-0630_Institutional_Memory_Core.md,02_INSTITUTION,Archives / Time,P0,Recovered / Specification Draft
