id,title,category,source_path,canonical_path,target_volume,status,priority,stability
PH5-0007,PH5-0007 — Ghost Baseline Calibration,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0007_Ghost_Baseline_Calibration.md,06_INTELLIGENCE/Ghost/PH5-0007_Ghost_Baseline_Calibration.md,06_INTELLIGENCE,normalized,CORE,Stable
PH5-0008,PH5-0008 — Commander Evidence Threshold,Institution,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0008_Commander_Evidence_Threshold.md,02_INSTITUTION/Departments/PH5-0008_Commander_Evidence_Threshold.md,02_INSTITUTION,normalized,CORE,Stable
PH5-0009,PH5-0009 — Commander Detects Never Predicts,Constitution,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0009_Commander_Detects_Never_Predicts.md,01_CONSTITUTION/Principles/PH5-0009_Commander_Detects_Never_Predicts.md,01_CONSTITUTION,normalized,FOUNDATIONAL,Immutable
PH5-0010,PH5-0010 — Decision Graph,Operations,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0010_Decision_Graph.md,06_INTELLIGENCE/Behavior_Analysis/PH5-0010_Decision_Graph.md,06_INTELLIGENCE,normalized,CORE,Stable
PH5-0011,PH5-0011 — Behavioral Gravity,Operator,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0011_Behavioral_Gravity.md,04_OPERATOR/Behavioral_Systems/PH5-0011_Behavioral_Gravity.md,04_OPERATOR,normalized,IMPORTANT,Evolving
PH5-0012,PH5-0012 — Career Brain,Archives,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0012_Career_Brain.md,06_INTELLIGENCE/Behavior_Analysis/PH5-0012_Career_Brain.md,06_INTELLIGENCE,normalized,CORE,Stable
PH5-0013,PH5-0013 — Mission Similarity Search,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0013_Mission_Similarity_Search.md,05_OPERATIONS/Mission_Lifecycle/PH5-0013_Mission_Similarity_Search.md,05_OPERATIONS,normalized,CORE,Stable
PH5-0014,PH5-0014 — Future Identity Simulator,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0014_Future_Identity_Simulator.md,04_OPERATOR/Identity/PH5-0014_Future_Identity_Simulator.md,04_OPERATOR,normalized,IMPORTANT,Evolving
PH5-0015,PH5-0015 — Legacy Engine,Legacy,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0015_Legacy_Engine.md,12_LEGACY/Long_Term/PH5-0015_Legacy_Engine.md,12_LEGACY,normalized,CORE,Stable
PH5-0016,PH5-0016 — Behavioral Black Box,Archives,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0016_Behavioral_Black_Box.md,04_OPERATOR/Behavioral_Systems/PH5-0016_Behavioral_Black_Box.md,04_OPERATOR,normalized,CORE,Stable
PH5-0017,PH5-0017 — Black Box Final Sixty Minutes,Archives,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0017_Black_Box_Final_Sixty_Minutes.md,06_INTELLIGENCE/Black_Box/PH5-0017_Black_Box_Final_Sixty_Minutes.md,06_INTELLIGENCE,normalized,CORE,Stable
PH5-0018,PH5-0018 — Mission Timeline,Operations,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0018_Mission_Timeline.md,05_OPERATIONS/Mission_Lifecycle/PH5-0018_Mission_Timeline.md,05_OPERATIONS,normalized,CORE,Stable
PH5-0019,PH5-0019 — Invisible Timeline,Archives,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0019_Invisible_Timeline.md,08_ARCHIVES/Memory_Objects/PH5-0019_Invisible_Timeline.md,08_ARCHIVES,normalized,CORE,Stable
PH5-0020,PH5-0020 — Chain of Failure,Archives,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0020_Chain_of_Failure.md,06_INTELLIGENCE/Behavior_Analysis/PH5-0020_Chain_of_Failure.md,06_INTELLIGENCE,normalized,CORE,Stable
PH5-0021,PH5-0021 — Chain of Excellence,Archives,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0021_Chain_of_Excellence.md,06_INTELLIGENCE/Behavior_Analysis/PH5-0021_Chain_of_Excellence.md,06_INTELLIGENCE,normalized,IMPORTANT,Evolving
PH5-0022,PH5-0022 — Butterfly Effect Engine,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0022_Butterfly_Effect_Engine.md,06_INTELLIGENCE/Behavior_Analysis/PH5-0022_Butterfly_Effect_Engine.md,06_INTELLIGENCE,normalized,IMPORTANT,Evolving
PH5-0023,PH5-0023 — Mission Forks,Operations,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0023_Mission_Forks.md,05_OPERATIONS/Mission_Lifecycle/PH5-0023_Mission_Forks.md,05_OPERATIONS,normalized,IMPORTANT,Evolving
PH5-0024,PH5-0024 — Point of No Return Detector,Guardian,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0024_Point_of_No_Return_Detector.md,02_INSTITUTION/Departments/PH5-0024_Point_of_No_Return_Detector.md,02_INSTITUTION,normalized,CORE,Stable
PH5-0025,PH5-0025 — Intervention Ladder,Guardian,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0025_Intervention_Ladder.md,02_INSTITUTION/Departments/PH5-0025_Intervention_Ladder.md,02_INSTITUTION,normalized,CORE,Stable
PH5-0026,PH5-0026 — Mission Pulse,Operator,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0026_Mission_Pulse.md,04_OPERATOR/Behavioral_Systems/PH5-0026_Mission_Pulse.md,04_OPERATOR,normalized,IMPORTANT,Evolving
PH5-0027,PH5-0027 — Mission DNA,Archives,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0027_Mission_DNA.md,05_OPERATIONS/Mission_Lifecycle/PH5-0027_Mission_DNA.md,05_OPERATIONS,normalized,IMPORTANT,Evolving
PH5-0028,PH5-0028 — Hall of Decisions,Building,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0028_Hall_of_Decisions.md,03_BUILDING/Rooms/PH5-0028_Hall_of_Decisions.md,03_BUILDING,normalized,IMPORTANT,Evolving
PH5-0029,PH5-0029 — Institutional Memory Engine,Archives,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0029_Institutional_Memory_Engine.md,02_INSTITUTION/Departments/PH5-0029_Institutional_Memory_Engine.md,02_INSTITUTION,normalized,CORE,Stable
PH5-0030,PH5-0030 — Legacy Tree,Legacy,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0030_Legacy_Tree.md,12_LEGACY/Long_Term/PH5-0030_Legacy_Tree.md,12_LEGACY,normalized,IMPORTANT,Evolving
PH5-0031,PH5-0031 — Behavioral Cascade Engine,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0031_Behavioral_Cascade_Engine.md,04_OPERATOR/Behavioral_Systems/PH5-0031_Behavioral_Cascade_Engine.md,04_OPERATOR,normalized,CORE,Stable
PH5-0032,PH5-0032 — Precursor Library,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0032_Precursor_Library.md,06_INTELLIGENCE/Pattern_Recognition/PH5-0032_Precursor_Library.md,06_INTELLIGENCE,normalized,CORE,Stable
PH5-0033,PH5-0033 — Project Chimera,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0033_Project_Chimera.md,06_INTELLIGENCE/Behavior_Analysis/PH5-0033_Project_Chimera.md,06_INTELLIGENCE,normalized,IMPORTANT,Evolving
PH5-0034,PH5-0034 — Behavioral Weather Forecast,Operator,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0034_Behavioral_Weather_Forecast.md,03_BUILDING/Environmental_Systems/PH5-0034_Behavioral_Weather_Forecast.md,03_BUILDING,normalized,IMPORTANT,Evolving
PH5-0035,PH5-0035 — Emotional Pressure System,Medical,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0035_Emotional_Pressure_System.md,02_INSTITUTION/Departments/PH5-0035_Emotional_Pressure_System.md,02_INSTITUTION,normalized,IMPORTANT,Evolving
PH5-0036,PH5-0036 — Mission Momentum Engine,Operations,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0036_Mission_Momentum_Engine.md,05_OPERATIONS/Mission_Lifecycle/PH5-0036_Mission_Momentum_Engine.md,05_OPERATIONS,normalized,IMPORTANT,Evolving
PH5-0037,PH5-0037 — Cascade Predictor,Guardian,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0037_Cascade_Predictor.md,02_INSTITUTION/Departments/PH5-0037_Cascade_Predictor.md,02_INSTITUTION,normalized,CORE,Stable
PH5-0038,PH5-0038 — Operation Echoes,Historian,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0038_Operation_Echoes.md,02_INSTITUTION/Departments/PH5-0038_Operation_Echoes.md,02_INSTITUTION,normalized,IMPORTANT,Evolving
PH5-0039,PH5-0039 — Ghost Evolution Engine,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0039_Ghost_Evolution_Engine.md,06_INTELLIGENCE/Ghost/PH5-0039_Ghost_Evolution_Engine.md,06_INTELLIGENCE,normalized,CORE,Stable
PH5-0040,PH5-0040 — Ghost Comparison,Interface,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0040_Ghost_Comparison.md,06_INTELLIGENCE/Ghost/PH5-0040_Ghost_Comparison.md,06_INTELLIGENCE,normalized,CORE,Stable
PH5-0041,PH5-0041 — Legacy Projection Room,Building,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0041_Legacy_Projection_Room.md,03_BUILDING/Rooms/PH5-0041_Legacy_Projection_Room.md,03_BUILDING,normalized,IMPORTANT,Evolving
PH5-0042,PH5-0042 — Guardian Protocol Level II,Guardian,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0042_Guardian_Protocol_Level_II.md,02_INSTITUTION/Protocols/PH5-0042_Guardian_Protocol_Level_II.md,02_INSTITUTION,normalized,IMPORTANT,Evolving
PH5-0043,PH5-0043 — Dangerous Phrase Library,Internal Affairs,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0043_Dangerous_Phrase_Library.md,02_INSTITUTION/Departments/PH5-0043_Dangerous_Phrase_Library.md,02_INSTITUTION,normalized,CORE,Stable
PH5-0044,PH5-0044 — Recovery Signature,Medical,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0044_Recovery_Signature.md,02_INSTITUTION/Departments/PH5-0044_Recovery_Signature.md,02_INSTITUTION,normalized,IMPORTANT,Evolving
PH5-0045,PH5-0045 — Strategy Chamber,Building,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0045_Strategy_Chamber.md,03_BUILDING/Rooms/PH5-0045_Strategy_Chamber.md,03_BUILDING,normalized,IMPORTANT,Evolving
PH5-0046,PH5-0046 — AI Purpose Principle,Constitution,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0046_AI_Purpose_Principle.md,01_CONSTITUTION/Principles/PH5-0046_AI_Purpose_Principle.md,01_CONSTITUTION,normalized,FOUNDATIONAL,Immutable
PH5-0047,PH5-0047 — Decision Integrity Engine,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0047_Decision_Integrity_Engine.md,06_INTELLIGENCE/Behavior_Analysis/PH5-0047_Decision_Integrity_Engine.md,06_INTELLIGENCE,normalized,CORE,Stable
PH5-0048,PH5-0048 — Decision Weighting,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0048_Decision_Weighting.md,06_INTELLIGENCE/Behavior_Analysis/PH5-0048_Decision_Weighting.md,06_INTELLIGENCE,normalized,CORE,Stable
PH5-0049,PH5-0049 — Critical Decision Tree,Debrief,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0049_Critical_Decision_Tree.md,05_OPERATIONS/Debrief/PH5-0049_Critical_Decision_Tree.md,05_OPERATIONS,normalized,IMPORTANT,Evolving
PH5-0050,PH5-0050 — Butterfly Room,Building,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0050_Butterfly_Room.md,03_BUILDING/Rooms/PH5-0050_Butterfly_Room.md,03_BUILDING,normalized,IMPORTANT,Evolving
PH5-0051,PH5-0051 — Decision Debt,Operator,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0051_Decision_Debt.md,04_OPERATOR/Behavioral_Systems/PH5-0051_Decision_Debt.md,04_OPERATOR,normalized,IMPORTANT,Evolving
PH5-0052,PH5-0052 — Discipline Interest,Operator,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0052_Discipline_Interest.md,04_OPERATOR/Behavioral_Systems/PH5-0052_Discipline_Interest.md,04_OPERATOR,normalized,IMPORTANT,Evolving
PH5-0053,PH5-0053 — Tactical Compass,Interface,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0053_Tactical_Compass.md,04_OPERATOR/Behavioral_Systems/PH5-0053_Tactical_Compass.md,04_OPERATOR,normalized,CORE,Stable
PH5-0054,PH5-0054 — Headquarters Balance,Operator,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0054_Headquarters_Balance.md,04_OPERATOR/Behavioral_Systems/PH5-0054_Headquarters_Balance.md,04_OPERATOR,normalized,IMPORTANT,Evolving
PH5-0055,PH5-0055 — Decision Pressure Map,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0055_Decision_Pressure_Map.md,06_INTELLIGENCE/Behavior_Analysis/PH5-0055_Decision_Pressure_Map.md,06_INTELLIGENCE,normalized,IMPORTANT,Evolving
PH5-0056,PH5-0056 — Operations Sandbox,Academy,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0056_Operations_Sandbox.md,11_ACADEMY/Training_Protocols/PH5-0056_Operations_Sandbox.md,11_ACADEMY,normalized,IMPORTANT,Evolving
PH5-0057,PH5-0057 — Guardian Protocol Level III,Guardian,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0057_Guardian_Protocol_Level_III.md,02_INSTITUTION/Protocols/PH5-0057_Guardian_Protocol_Level_III.md,02_INSTITUTION,normalized,IMPORTANT,Evolving
PH5-0058,PH5-0058 — Golden Week Protocol,Guardian,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0058_Golden_Week_Protocol.md,02_INSTITUTION/Protocols/PH5-0058_Golden_Week_Protocol.md,02_INSTITUTION,normalized,CORE,Stable
PH5-0059,PH5-0059 — Operator Seasons,Operations,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0059_Operator_Seasons.md,04_OPERATOR/Behavioral_Systems/PH5-0059_Operator_Seasons.md,04_OPERATOR,normalized,IMPORTANT,Evolving
PH5-0060,PH5-0060 — Mission Forecast Room,Building,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0060_Mission_Forecast_Room.md,03_BUILDING/Rooms/PH5-0060_Mission_Forecast_Room.md,03_BUILDING,normalized,IMPORTANT,Evolving
PH5-0061,PH5-0061 — Career Constitution,Legacy,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0061_Career_Constitution.md,01_CONSTITUTION/Principles/PH5-0061_Career_Constitution.md,01_CONSTITUTION,normalized,IMPORTANT,Evolving
PH5-0062,PH5-0062 — Operator Compass,Interface,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0062_Operator_Compass.md,04_OPERATOR/Behavioral_Systems/PH5-0062_Operator_Compass.md,04_OPERATOR,normalized,CORE,Stable
PH5-0063,PH5-0063 — Behavioral Gyroscope,Interface,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0063_Behavioral_Gyroscope.md,04_OPERATOR/Behavioral_Systems/PH5-0063_Behavioral_Gyroscope.md,04_OPERATOR,normalized,IMPORTANT,Evolving
PH5-0064,PH5-0064 — Artificial Horizon,Interface,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0064_Artificial_Horizon.md,04_OPERATOR/Behavioral_Systems/PH5-0064_Artificial_Horizon.md,04_OPERATOR,normalized,CORE,Stable
PH5-0065,PH5-0065 — Psychological Wind Indicator,Interface,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0065_Psychological_Wind_Indicator.md,09_INTERFACE/Screens/PH5-0065_Psychological_Wind_Indicator.md,09_INTERFACE,normalized,IMPORTANT,Evolving
PH5-0066,PH5-0066 — Gravity Room,Building,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0066_Gravity_Room.md,03_BUILDING/Rooms/PH5-0066_Gravity_Room.md,03_BUILDING,normalized,IMPORTANT,Evolving
PH5-0067,PH5-0067 — Technical Recorder,Archives,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0067_Technical_Recorder.md,08_ARCHIVES/Memory_Objects/PH5-0067_Technical_Recorder.md,08_ARCHIVES,normalized,IMPORTANT,Evolving
PH5-0068,PH5-0068 — Behavioral Recorder,Archives,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0068_Behavioral_Recorder.md,04_OPERATOR/Behavioral_Systems/PH5-0068_Behavioral_Recorder.md,04_OPERATOR,normalized,CORE,Stable
PH5-0069,PH5-0069 — Five Engines Architecture,HQOS,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0069_Five_Engines_Architecture.md,07_HQOS/Kernel/PH5-0069_Five_Engines_Architecture.md,07_HQOS,normalized,CORE,Stable
PH5-0070,PH5-0070 — General Staff Model,Institution,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0070_General_Staff_Model.md,02_INSTITUTION/Departments/PH5-0070_General_Staff_Model.md,02_INSTITUTION,normalized,CORE,Stable
PH5-0071,PH5-0071 — Medical Officer Recovery Prompt,Medical,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0071_Medical_Officer_Recovery_Prompt.md,02_INSTITUTION/Departments/PH5-0071_Medical_Officer_Recovery_Prompt.md,02_INSTITUTION,normalized,IMPORTANT,Evolving
PH5-0072,PH5-0072 — Engineer Sunday Maintenance,Engineering,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0072_Engineer_Sunday_Maintenance.md,02_INSTITUTION/Departments/PH5-0072_Engineer_Sunday_Maintenance.md,02_INSTITUTION,normalized,IMPORTANT,Evolving
PH5-0073,PH5-0073 — Intelligence Officer Three Observations,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0073_Intelligence_Officer_Three_Observations.md,03_BUILDING/Rooms/PH5-0073_Intelligence_Officer_Three_Observations.md,03_BUILDING,normalized,IMPORTANT,Evolving
PH5-0074,PH5-0074 — Operations Officer Procedural Voice,Operations,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0074_Operations_Officer_Procedural_Voice.md,02_INSTITUTION/Departments/PH5-0074_Operations_Officer_Procedural_Voice.md,02_INSTITUTION,normalized,CORE,Stable
PH5-0075,PH5-0075 — Shift Changes,HQOS,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0075_Shift_Changes.md,07_HQOS/Kernel/PH5-0075_Shift_Changes.md,07_HQOS,normalized,IMPORTANT,Evolving
PH5-0076,PH5-0076 — Campaign Table,Building,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0076_Campaign_Table.md,03_BUILDING/Rooms/PH5-0076_Campaign_Table.md,03_BUILDING,normalized,CORE,Stable
PH5-0077,PH5-0077 — Decision Radius,Interface,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0077_Decision_Radius.md,09_INTERFACE/Screens/PH5-0077_Decision_Radius.md,09_INTERFACE,normalized,IMPORTANT,Evolving
PH5-0078,PH5-0078 — Legacy Wall,Legacy,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0078_Legacy_Wall.md,12_LEGACY/Long_Term/PH5-0078_Legacy_Wall.md,12_LEGACY,normalized,IMPORTANT,Evolving
PH5-0079,PH5-0079 — Command Chair Floor Inscription,Building,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0079_Command_Chair_Floor_Inscription.md,03_BUILDING/Symbolic_Objects/PH5-0079_Command_Chair_Floor_Inscription.md,03_BUILDING,normalized,IMPORTANT,Evolving
PH5-0080,PH5-0080 — Professional Operating Environment Principle,Constitution,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0080_Professional_Operating_Environment_Principle.md,01_CONSTITUTION/Principles/PH5-0080_Professional_Operating_Environment_Principle.md,01_CONSTITUTION,normalized,FOUNDATIONAL,Immutable
PH5-0081,PH5-0081 — Mission Control Comparison Principle,Constitution,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0081_Mission_Control_Comparison_Principle.md,01_CONSTITUTION/Principles/PH5-0081_Mission_Control_Comparison_Principle.md,01_CONSTITUTION,normalized,IMPORTANT,Evolving
PH5-0082,PH5-0082 — Identity Stability Metric,Operator,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0082_Identity_Stability_Metric.md,04_OPERATOR/Identity/PH5-0082_Identity_Stability_Metric.md,04_OPERATOR,normalized,CORE,Stable
PH5-0083,PH5-0083 — Professional Alignment Score,Operator,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0083_Professional_Alignment_Score.md,04_OPERATOR/Behavioral_Systems/PH5-0083_Professional_Alignment_Score.md,04_OPERATOR,normalized,CORE,Stable
PH5-0084,PH5-0084 — Behavior Match Confidence,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0084_Behavior_Match_Confidence.md,04_OPERATOR/Behavioral_Systems/PH5-0084_Behavior_Match_Confidence.md,04_OPERATOR,normalized,CORE,Stable
PH5-0085,PH5-0085 — Intervention Confidence Scoring,Intelligence,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0085_Intervention_Confidence_Scoring.md,06_INTELLIGENCE/Behavior_Analysis/PH5-0085_Intervention_Confidence_Scoring.md,06_INTELLIGENCE,normalized,CORE,Stable
PH5-0086,PH5-0086 — Mission Reconstruction View,Debrief,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0086_Mission_Reconstruction_View.md,05_OPERATIONS/Debrief/PH5-0086_Mission_Reconstruction_View.md,05_OPERATIONS,normalized,CORE,Stable
PH5-0087,PH5-0087 — Alternative Timeline View,Debrief,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0087_Alternative_Timeline_View.md,05_OPERATIONS/Debrief/PH5-0087_Alternative_Timeline_View.md,05_OPERATIONS,normalized,IMPORTANT,Evolving
PH5-0088,PH5-0088 — Decision Quality vs Execution Score,Debrief,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0088_Decision_Quality_vs_Execution_Score.md,05_OPERATIONS/Debrief/PH5-0088_Decision_Quality_vs_Execution_Score.md,05_OPERATIONS,normalized,CORE,Stable
PH5-0089,PH5-0089 — Outcome Separation Rule,Constitution,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0089_Outcome_Separation_Rule.md,01_CONSTITUTION/Principles/PH5-0089_Outcome_Separation_Rule.md,01_CONSTITUTION,normalized,FOUNDATIONAL,Immutable
PH5-0090,PH5-0090 — Precursor Sequence Alert,Guardian,13_PHASE_RECOVERY/Phase_04_to_05/PH5-0090_Precursor_Sequence_Alert.md,02_INSTITUTION/Departments/PH5-0090_Precursor_Sequence_Alert.md,02_INSTITUTION,normalized,CORE,Stable
PH6-0001,PH6-0001 — Doctrine Engine,Intelligence,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0001_Doctrine_Engine.md,06_INTELLIGENCE/Behavior_Analysis/PH6-0001_Doctrine_Engine.md,06_INTELLIGENCE,normalized,CORE,Stable
PH6-0002,PH6-0002 — Doctrine Levels,Doctrine,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0002_Doctrine_Levels.md,08_ARCHIVES/Doctrine/PH6-0002_Doctrine_Levels.md,08_ARCHIVES,normalized,CORE,Stable
PH6-0003,PH6-0003 — Evidence Collection Started State,Doctrine,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0003_Evidence_Collection_Started_State.md,08_ARCHIVES/Doctrine/PH6-0003_Evidence_Collection_Started_State.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0004,PH6-0004 — Doctrine Printer Ceremony,Experience,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0004_Doctrine_Printer_Ceremony.md,08_ARCHIVES/Doctrine/PH6-0004_Doctrine_Printer_Ceremony.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0005,PH6-0005 — Doctrine Chamber,Building,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0005_Doctrine_Chamber.md,03_BUILDING/Rooms/PH6-0005_Doctrine_Chamber.md,03_BUILDING,normalized,IMPORTANT,Stable
PH6-0006,PH6-0006 — Rule Graveyard,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0006_Rule_Graveyard.md,08_ARCHIVES/Doctrine/PH6-0006_Rule_Graveyard.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0007,PH6-0007 — Doctrine Wars,Research,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0007_Doctrine_Wars.md,08_ARCHIVES/Doctrine/PH6-0007_Doctrine_Wars.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0008,PH6-0008 — Exceptional Authorization,Operations,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0008_Exceptional_Authorization.md,05_OPERATIONS/Authorization/PH6-0008_Exceptional_Authorization.md,05_OPERATIONS,normalized,CORE,Stable
PH6-0009,PH6-0009 — False Rule Detection,Intelligence,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0009_False_Rule_Detection.md,06_INTELLIGENCE/Behavior_Analysis/PH6-0009_False_Rule_Detection.md,06_INTELLIGENCE,normalized,IMPORTANT,Stable
PH6-0010,PH6-0010 — Myth Library,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0010_Myth_Library.md,08_ARCHIVES/Memory_Objects/PH6-0010_Myth_Library.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0011,PH6-0011 — Doctrine Confidence,Doctrine,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0011_Doctrine_Confidence.md,08_ARCHIVES/Doctrine/PH6-0011_Doctrine_Confidence.md,08_ARCHIVES,normalized,CORE,Stable
PH6-0012,PH6-0012 — Living SOP,Operations,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0012_Living_SOP.md,10_ENGINEERING/Architecture/PH6-0012_Living_SOP.md,10_ENGINEERING,normalized,CORE,Stable
PH6-0013,PH6-0013 — Operational Doctrine Trees,Doctrine,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0013_Operational_Doctrine_Trees.md,08_ARCHIVES/Doctrine/PH6-0013_Operational_Doctrine_Trees.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0014,PH6-0014 — Personal Laws of Nature,Intelligence,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0014_Personal_Laws_of_Nature.md,06_INTELLIGENCE/Behavior_Analysis/PH6-0014_Personal_Laws_of_Nature.md,06_INTELLIGENCE,normalized,IMPORTANT,Stable
PH6-0015,PH6-0015 — Complacency Division,Institution,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0015_Complacency_Division.md,02_INSTITUTION/Departments/PH6-0015_Complacency_Division.md,02_INSTITUTION,normalized,CORE,Stable
PH6-0016,PH6-0016 — Success Monitoring,Guardian,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0016_Success_Monitoring.md,02_INSTITUTION/Departments/PH6-0016_Success_Monitoring.md,02_INSTITUTION,normalized,CORE,Stable
PH6-0017,PH6-0017 — Success Drift,Behavior,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0017_Success_Drift.md,04_OPERATOR/Behavioral_Systems/PH6-0017_Success_Drift.md,04_OPERATOR,normalized,CORE,Stable
PH6-0018,PH6-0018 — Confidence Ceiling,Behavior,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0018_Confidence_Ceiling.md,04_OPERATOR/Behavioral_Systems/PH6-0018_Confidence_Ceiling.md,04_OPERATOR,normalized,IMPORTANT,Stable
PH6-0019,PH6-0019 — Professional Paradox,Constitution,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0019_Professional_Paradox.md,01_CONSTITUTION/Principles/PH6-0019_Professional_Paradox.md,01_CONSTITUTION,normalized,IMPORTANT,Stable
